	x	y	gene	style
179	10927	0.00140155181994261	#e5c494	piN
180	10930	0.00139350848094725	#e5c494	piN
181	10933	0.00138161509419663	#e5c494	piN
182	10936	0.00137379831855761	#e5c494	piN
183	10939	0.00138161509419663	#e5c494	piN
184	10942	0.0013776956187521	#e5c494	piN
185	10945	0.00136992300595237	#e5c494	piN
186	10948	0.00136223760339443	#e5c494	piN
187	10951	0.0013660694953871	#e5c494	piN
188	10954	0.00135842714855976	#e5c494	piN
189	10957	0.00136992300595237	#e5c494	piN
190	10960	0.0013776956187521	#e5c494	piN
191	10963	0.0013776956187521	#e5c494	piN
192	10966	0.00138161509419663	#e5c494	piN
193	10969	0.0	#e5c494	piN
194	10972	0.0	#e5c494	piN
195	10975	0.0	#e5c494	piN
196	10978	0.0	#e5c494	piN
197	10981	0.0	#e5c494	piN
198	10984	0.0	#e5c494	piN
199	10987	0.0	#e5c494	piN
200	10990	0.0	#e5c494	piN
201	10993	0.0	#e5c494	piN
202	10996	0.0	#e5c494	piN
203	10999	0.0	#e5c494	piN
204	10390	0.0	#e5c494	piN
205	10393	0.0	#e5c494	piN
206	10396	0.0	#e5c494	piN
207	10399	0.0	#e5c494	piN
208	10402	0.0	#e5c494	piN
209	10405	0.0	#e5c494	piN
210	10408	0.0	#e5c494	piN
211	10411	0.0	#e5c494	piN
212	10414	0.0	#e5c494	piN
213	11105	0.0	#e5c494	piN
214	11108	0.0	#e5c494	piN
215	11111	0.0	#e5c494	piN
216	11114	0.0	#e5c494	piN
217	11117	0.0	#e5c494	piN
218	11120	0.0	#e5c494	piN
219	11123	0.0	#e5c494	piN
220	11126	0.0	#e5c494	piN
221	11129	0.0	#e5c494	piN
222	11132	0.0	#e5c494	piN
223	11135	0.0	#e5c494	piN
224	11138	0.0	#e5c494	piN
225	11141	0.0	#e5c494	piN
226	11144	0.0	#e5c494	piN
227	11147	0.0	#e5c494	piN
228	11150	0.0	#e5c494	piN
229	11153	0.0	#e5c494	piN
230	11156	0.0	#e5c494	piN
231	11159	0.0	#e5c494	piN
232	11162	0.0	#e5c494	piN
233	11165	0.0	#e5c494	piN
234	11168	0.0	#e5c494	piN
235	11171	0.0	#e5c494	piN
236	11174	0.0	#e5c494	piN
237	11177	0.0	#e5c494	piN
238	11180	0.0	#e5c494	piN
239	11183	0.0	#e5c494	piN
240	11186	0.0	#e5c494	piN
241	11189	0.0	#e5c494	piN
242	11192	0.0	#e5c494	piN
243	11195	0.0	#e5c494	piN
244	11198	0.0	#e5c494	piN
245	11201	0.0	#e5c494	piN
246	11204	0.0	#e5c494	piN
247	11207	0.0	#e5c494	piN
248	11210	0.0	#e5c494	piN
249	11213	0.0	#e5c494	piN
250	11216	0.0	#e5c494	piN
251	11219	0.0	#e5c494	piN
252	11222	0.0	#e5c494	piN
0	11223	0.0	#b3b3b3	piN
1	11226	0.0	#b3b3b3	piN
2	11229	0.0	#b3b3b3	piN
3	11232	0.0	#b3b3b3	piN
4	11235	0.0	#b3b3b3	piN
5	11238	0.0	#b3b3b3	piN
6	11241	0.0	#b3b3b3	piN
7	11244	0.0	#b3b3b3	piN
8	11247	0.0	#b3b3b3	piN
9	11250	0.0	#b3b3b3	piN
10	11725	0.0	#b3b3b3	piN
11	11728	0.0	#b3b3b3	piN
12	11731	0.0	#b3b3b3	piN
13	11734	0.0	#b3b3b3	piN
14	11737	0.0	#b3b3b3	piN
15	11740	0.0	#b3b3b3	piN
16	11743	0.0	#b3b3b3	piN
17	11746	0.0	#b3b3b3	piN
18	11749	0.0	#b3b3b3	piN
19	11752	0.0	#b3b3b3	piN
20	11755	0.0	#b3b3b3	piN
21	11758	0.0	#b3b3b3	piN
22	11761	0.0	#b3b3b3	piN
23	11764	0.0	#b3b3b3	piN
24	11767	0.0	#b3b3b3	piN
25	11770	0.0	#b3b3b3	piN
26	11773	0.0	#b3b3b3	piN
27	11776	0.0	#b3b3b3	piN
28	11779	0.0	#b3b3b3	piN
29	11782	0.0	#b3b3b3	piN
30	11785	0.0	#b3b3b3	piN
31	11788	0.0	#b3b3b3	piN
32	11791	0.0	#b3b3b3	piN
33	11794	0.0	#b3b3b3	piN
34	11797	0.0	#b3b3b3	piN
35	11800	0.0	#b3b3b3	piN
36	11803	0.0	#b3b3b3	piN
37	11806	0.0	#b3b3b3	piN
38	11809	0.0	#b3b3b3	piN
39	11812	0.0	#b3b3b3	piN
40	11815	0.0	#b3b3b3	piN
41	11818	0.0	#b3b3b3	piN
42	11821	0.0	#b3b3b3	piN
43	11824	0.0	#b3b3b3	piN
44	11827	0.0	#b3b3b3	piN
45	11830	0.0	#b3b3b3	piN
46	11833	0.0	#b3b3b3	piN
47	11836	0.0	#b3b3b3	piN
48	11839	0.0	#b3b3b3	piN
49	11842	0.0	#b3b3b3	piN
50	11845	0.0	#b3b3b3	piN
51	11848	0.0	#b3b3b3	piN
52	11851	0.0	#b3b3b3	piN
53	11854	0.0	#b3b3b3	piN
54	11857	0.0	#b3b3b3	piN
55	11860	0.0	#b3b3b3	piN
56	11863	0.0	#b3b3b3	piN
57	11866	0.0	#b3b3b3	piN
58	11869	0.0	#b3b3b3	piN
59	11872	0.0	#b3b3b3	piN
60	11875	0.0	#b3b3b3	piN
61	11878	0.0	#b3b3b3	piN
62	11881	0.0	#b3b3b3	piN
63	11884	0.0	#b3b3b3	piN
64	11887	0.0	#b3b3b3	piN
65	11890	0.0	#b3b3b3	piN
66	11893	0.0	#b3b3b3	piN
67	11896	0.0	#b3b3b3	piN
68	11899	0.0	#b3b3b3	piN
69	11902	0.0	#b3b3b3	piN
70	11905	0.0	#b3b3b3	piN
71	11908	0.0	#b3b3b3	piN
72	11911	0.0	#b3b3b3	piN
73	11223	0.0009374132946843689	#b3b3b3	piN
74	11226	0.0009455758628994711	#b3b3b3	piN
75	11229	0.0009529642438027109	#b3b3b3	piN
76	11232	0.0009474214604734529	#b3b3b3	piN
77	11235	0.00095018476892451	#b3b3b3	piN
78	11238	0.000948801102723716	#b3b3b3	piN
79	11241	0.000948801102723716	#b3b3b3	piN
80	11244	0.000948801102723716	#b3b3b3	piN
81	11247	0.0009543600880512461	#b3b3b3	piN
82	11250	0.000959984596996311	#b3b3b3	piN
83	11253	0.000959984596996311	#b3b3b3	piN
84	11256	0.000959984596996311	#b3b3b3	piN
85	11259	0.000959984596996311	#b3b3b3	piN
86	11262	0.000958572263659307	#b3b3b3	piN
87	11265	0.000961401098258427	#b3b3b3	piN
88	11268	0.00139605538869225	#b3b3b3	piN
89	11271	0.00140018654586571	#b3b3b3	piN
90	11274	0.00141272802862535	#b3b3b3	piN
91	11277	0.0014085226455336699	#b3b3b3	piN
92	11280	0.0014043422251492099	#b3b3b3	piN
93	11283	0.0014043422251492099	#b3b3b3	piN
94	11286	0.00138990415917798	#b3b3b3	piN
95	11289	0.00138990415917798	#b3b3b3	piN
96	11292	0.00138990415917798	#b3b3b3	piN
97	11295	0.00138990415917798	#b3b3b3	piN
98	11298	0.00138990415917798	#b3b3b3	piN
99	11301	0.00139811791560105	#b3b3b3	piN
100	11304	0.00140226130661761	#b3b3b3	piN
101	11307	0.00139399893816778	#b3b3b3	piN
102	11310	0.00138990415917798	#b3b3b3	piN
103	11313	0.00138178634853488	#b3b3b3	piN
104	11316	0.0013777628990575199	#b3b3b3	piN
105	11319	0.00138583336601227	#b3b3b3	piN
106	11322	0.00138178634853488	#b3b3b3	piN
107	11325	0.00138990415917798	#b3b3b3	piN
108	11328	0.00138583336601227	#b3b3b3	piN
109	11331	0.00138583336601227	#b3b3b3	piN
110	11334	0.00138583336601227	#b3b3b3	piN
111	11337	0.00137977169068209	#b3b3b3	piN
112	11340	0.0013878657775583802	#b3b3b3	piN
113	11343	0.00140018654586571	#b3b3b3	piN
114	11346	0.00140852264553368	#b3b3b3	piN
115	11349	0.00140018654586571	#b3b3b3	piN
116	11352	0.0013838068983499999	#b3b3b3	piN
117	11355	0.00138583336601227	#b3b3b3	piN
118	11358	0.00043172100959094504	#b3b3b3	piN
119	11361	0.000429832490740235	#b3b3b3	piN
120	11364	0.000429832490740235	#b3b3b3	piN
121	11367	0.000428582630515947	#b3b3b3	piN
122	11370	0.000428582630515947	#b3b3b3	piN
123	11373	0.000427960422189694	#b3b3b3	piN
124	11376	0.000425489550788163	#b3b3b3	piN
125	11379	0.000421027555145401	#b3b3b3	piN
126	11382	0.000422233676563871	#b3b3b3	piN
127	11385	0.00041982830473377903	#b3b3b3	piN
128	11388	0.00042042707473858703	#b3b3b3	piN
129	11391	0.00041923123783353504	#b3b3b3	piN
130	11394	0.00041923123783353504	#b3b3b3	piN
131	11397	0.000416859856774049	#b3b3b3	piN
132	11400	0.000414515152247759	#b3b3b3	piN
133	11403	0.000414515152247759	#b3b3b3	piN
134	11406	0.000413352663409962	#b3b3b3	piN
135	11409	0.00041568419815742004	#b3b3b3	piN
136	11412	0.000418042184363937	#b3b3b3	piN
137	11415	0.00041923123783353504	#b3b3b3	piN
138	11418	0.0	#b3b3b3	piN
139	11421	0.0	#b3b3b3	piN
140	11424	0.0	#b3b3b3	piN
141	11427	0.0	#b3b3b3	piN
142	11430	0.0	#b3b3b3	piN
143	11433	0.0	#b3b3b3	piN
144	11436	0.0	#b3b3b3	piN
145	11439	0.0	#b3b3b3	piN
146	11442	0.0	#b3b3b3	piN
147	11445	0.0	#b3b3b3	piN
148	11448	0.0	#b3b3b3	piN
149	11451	0.0	#b3b3b3	piN
150	11454	0.0	#b3b3b3	piN
151	11457	0.0	#b3b3b3	piN
152	11460	0.0	#b3b3b3	piN
153	11463	0.0	#b3b3b3	piN
154	11466	0.0	#b3b3b3	piN
155	11469	0.0	#b3b3b3	piN
156	11472	0.0	#b3b3b3	piN
157	11475	0.0	#b3b3b3	piN
158	11478	0.0	#b3b3b3	piN
159	11481	0.0	#b3b3b3	piN
160	11484	0.0	#b3b3b3	piN
161	11487	0.0	#b3b3b3	piN
162	11490	0.0	#b3b3b3	piN
163	11493	0.0	#b3b3b3	piN
164	11496	0.0	#b3b3b3	piN
165	11499	0.0	#b3b3b3	piN
166	11502	0.0	#b3b3b3	piN
167	11505	0.0	#b3b3b3	piN
168	11508	0.0	#b3b3b3	piN
169	11511	0.0	#b3b3b3	piN
170	11514	0.0	#b3b3b3	piN
171	11517	0.0	#b3b3b3	piN
172	11520	0.0	#b3b3b3	piN
173	11523	0.0	#b3b3b3	piN
174	11526	0.0	#b3b3b3	piN
175	11529	0.0	#b3b3b3	piN
176	11532	0.0	#b3b3b3	piN
177	11535	0.0	#b3b3b3	piN
178	11538	0.0	#b3b3b3	piN
179	11541	0.0	#b3b3b3	piN
180	11544	0.0	#b3b3b3	piN
181	11547	0.0	#b3b3b3	piN
182	11550	0.0	#b3b3b3	piN
183	11553	0.0	#b3b3b3	piN
184	11556	0.0	#b3b3b3	piN
185	11559	0.0	#b3b3b3	piN
186	11562	0.0	#b3b3b3	piN
187	11565	0.0	#b3b3b3	piN
188	11568	0.0	#b3b3b3	piN
189	11571	0.0	#b3b3b3	piN
190	11574	0.0	#b3b3b3	piN
191	11577	0.0	#b3b3b3	piN
192	11580	0.0	#b3b3b3	piN
193	11583	0.0	#b3b3b3	piN
194	11586	0.0	#b3b3b3	piN
195	11589	0.0	#b3b3b3	piN
196	11592	0.0	#b3b3b3	piN
197	11595	0.0	#b3b3b3	piN
198	11598	0.0	#b3b3b3	piN
199	11601	0.0	#b3b3b3	piN
200	11604	0.0	#b3b3b3	piN
201	11607	0.0	#b3b3b3	piN
202	11610	0.0	#b3b3b3	piN
203	11613	0.0	#b3b3b3	piN
204	11616	0.0	#b3b3b3	piN
205	11619	0.0	#b3b3b3	piN
206	11622	0.0	#b3b3b3	piN
207	11625	0.0	#b3b3b3	piN
208	11628	0.0	#b3b3b3	piN
209	11631	0.0	#b3b3b3	piN
210	11634	0.0	#b3b3b3	piN
211	11637	0.0	#b3b3b3	piN
212	11640	0.0	#b3b3b3	piN
213	11643	0.0	#b3b3b3	piN
214	11646	0.0	#b3b3b3	piN
215	11649	0.0	#b3b3b3	piN
216	11652	0.0	#b3b3b3	piN
217	11655	0.0	#b3b3b3	piN
218	11658	0.0	#b3b3b3	piN
219	11661	0.0	#b3b3b3	piN
220	11664	0.0	#b3b3b3	piN
221	11667	0.0	#b3b3b3	piN
222	11670	0.0	#b3b3b3	piN
223	11673	0.0	#b3b3b3	piN
224	11676	0.0	#b3b3b3	piN
225	11679	0.0	#b3b3b3	piN
226	11682	0.0	#b3b3b3	piN
227	11685	0.0	#b3b3b3	piN
228	11688	0.0	#b3b3b3	piN
229	11691	0.0	#b3b3b3	piN
230	11694	0.0	#b3b3b3	piN
231	11697	0.0	#b3b3b3	piN
232	11700	0.0	#b3b3b3	piN
233	11703	0.0	#b3b3b3	piN
234	11706	0.0	#b3b3b3	piN
235	11709	0.0	#b3b3b3	piN
236	11712	0.0	#b3b3b3	piN
237	11715	0.0	#b3b3b3	piN
238	11718	0.0	#b3b3b3	piN
239	11721	0.0	#b3b3b3	piN
240	11724	0.0	#b3b3b3	piN
241	11727	0.0	#b3b3b3	piN
0	1	0.000789334826277905	#66c2a5	piS
1	4	0.000789334826277905	#66c2a5	piS
2	7	0.000772975555266964	#66c2a5	piS
3	10	0.0007935334157793831	#66c2a5	piS
4	13	0.000802066033153355	#66c2a5	piS
5	16	0.0007851804324553901	#66c2a5	piS
6	19	0.0007689911451882691	#66c2a5	piS
7	22	0.0007851804324553901	#66c2a5	piS
8	25	0.0007810695401388701	#66c2a5	piS
9	28	0.00076504760085397	#66c2a5	piS
10	31	0.000772975555266964	#66c2a5	piS
11	34	0.00076504760085397	#66c2a5	piS
12	37	0.000772975555266964	#66c2a5	piS
13	40	0.00076504760085397	#66c2a5	piS
14	43	0.000789334826277905	#66c2a5	piS
15	46	0.000806401525224454	#66c2a5	piS
16	49	0.000833431743947062	#66c2a5	piS
17	52	0.0008428490517882709	#66c2a5	piS
18	55	0.00082422255340621	#66c2a5	piS
19	58	0.000833431743947062	#66c2a5	piS
20	61	0.00084763796685525	#66c2a5	piS
21	64	0.000867350477712349	#66c2a5	piS
22	67	0.0040691596005987	#66c2a5	piS
23	70	0.00416604435299391	#66c2a5	piS
24	73	0.00416604435299391	#66c2a5	piS
25	76	0.00426765519087181	#66c2a5	piS
26	79	0.00416604435299391	#66c2a5	piS
27	82	0.0040691596005987	#66c2a5	piS
28	85	0.0040691596005987	#66c2a5	piS
29	88	0.00416604435299391	#66c2a5	piS
30	91	0.00421623765845167	#66c2a5	piS
31	94	0.00327804267343127	#66c2a5	piS
32	97	0.00327804267343127	#66c2a5	piS
33	100	0.00327804267343127	#66c2a5	piS
34	103	0.00327804267343127	#66c2a5	piS
35	106	0.00327804267343127	#66c2a5	piS
36	109	0.00327804267343127	#66c2a5	piS
37	112	0.00335799493375886	#66c2a5	piS
38	115	0.00335799493375886	#66c2a5	piS
39	118	0.00327804267343127	#66c2a5	piS
40	121	0.00331753716347261	#66c2a5	piS
41	124	0.00323947746550855	#66c2a5	piS
42	127	0.00316500671917502	#66c2a5	piS
43	130	0.00316500671917502	#66c2a5	piS
44	133	0.00312904073372985	#66c2a5	piS
45	136	0.00312904073372985	#66c2a5	piS
46	139	0.0030938829726767	#66c2a5	piS
47	142	0.00299299548443724	#66c2a5	piS
48	145	0.00302588554470578	#66c2a5	piS
49	148	0.00302588554470578	#66c2a5	piS
50	151	0.00299299548443724	#66c2a5	piS
51	154	0.00291381570971668	#66c2a5	piS
52	157	0.0029768171304673102	#66c2a5	piS
53	160	0.0028833045504526303	#66c2a5	piS
54	163	0.0028241598417254	#66c2a5	piS
55	166	0.0028241598417254	#66c2a5	piS
56	169	0.0028241598417254	#66c2a5	piS
57	172	0.0028534257468209997	#66c2a5	piS
58	175	0.0028534257468209997	#66c2a5	piS
59	178	0.0028534257468209997	#66c2a5	piS
60	181	0.0028534257468209997	#66c2a5	piS
61	184	0.00279548816820534	#66c2a5	piS
62	187	0.00276739280973092	#66c2a5	piS
63	190	0.00279548816820534	#66c2a5	piS
64	193	0.00271286290215001	#66c2a5	piS
65	196	0.00266044043061088	#66c2a5	piS
66	199	0.0026349816705093397	#66c2a5	piS
67	202	0.0026100055409310602	#66c2a5	piS
68	205	0.0026100055409310602	#66c2a5	piS
69	208	0.0026100055409310602	#66c2a5	piS
70	211	0.00264764985161756	#66c2a5	piS
71	214	0.00264764985161756	#66c2a5	piS
72	217	0.0	#66c2a5	piS
73	220	0.0	#66c2a5	piS
74	223	0.0	#66c2a5	piS
75	226	0.0	#66c2a5	piS
76	229	0.0	#66c2a5	piS
77	232	0.0	#66c2a5	piS
78	235	0.0	#66c2a5	piS
79	238	0.0	#66c2a5	piS
80	241	0.0	#66c2a5	piS
81	244	0.0	#66c2a5	piS
82	247	0.0	#66c2a5	piS
83	250	0.0	#66c2a5	piS
84	253	0.0	#66c2a5	piS
85	256	0.0	#66c2a5	piS
86	259	0.0	#66c2a5	piS
87	262	0.0	#66c2a5	piS
88	265	0.0	#66c2a5	piS
89	268	0.0	#66c2a5	piS
90	271	0.0	#66c2a5	piS
91	274	0.0	#66c2a5	piS
92	277	0.0	#66c2a5	piS
93	280	0.0	#66c2a5	piS
94	283	0.0	#66c2a5	piS
95	286	0.0	#66c2a5	piS
96	289	0.0	#66c2a5	piS
97	292	0.0	#66c2a5	piS
98	295	0.0	#66c2a5	piS
99	298	0.0	#66c2a5	piS
100	301	0.0	#66c2a5	piS
101	304	0.0	#66c2a5	piS
102	307	0.0	#66c2a5	piS
103	310	0.0	#66c2a5	piS
104	313	0.0	#66c2a5	piS
105	316	0.0	#66c2a5	piS
106	319	0.0	#66c2a5	piS
107	322	0.0	#66c2a5	piS
108	325	0.0	#66c2a5	piS
109	328	0.0	#66c2a5	piS
110	331	0.0	#66c2a5	piS
111	334	0.0	#66c2a5	piS
112	337	0.0	#66c2a5	piS
113	340	0.0	#66c2a5	piS
114	343	0.0	#66c2a5	piS
115	346	0.0	#66c2a5	piS
116	349	0.0	#66c2a5	piS
117	352	0.0	#66c2a5	piS
118	355	0.0	#66c2a5	piS
119	358	0.0	#66c2a5	piS
120	361	0.0	#66c2a5	piS
121	364	0.0	#66c2a5	piS
122	367	0.0	#66c2a5	piS
123	370	0.0	#66c2a5	piS
124	373	0.0	#66c2a5	piS
125	376	0.0	#66c2a5	piS
126	379	0.0	#66c2a5	piS
127	382	0.0	#66c2a5	piS
128	385	0.0	#66c2a5	piS
129	388	0.0	#66c2a5	piS
130	391	0.0	#66c2a5	piS
131	394	0.0	#66c2a5	piS
132	397	0.0	#66c2a5	piS
133	400	0.0	#66c2a5	piS
134	403	0.0	#66c2a5	piS
135	406	0.0	#66c2a5	piS
136	409	0.0	#66c2a5	piS
137	412	0.0	#66c2a5	piS
138	415	0.0	#66c2a5	piS
139	418	0.0	#66c2a5	piS
140	421	0.0	#66c2a5	piS
141	424	0.0	#66c2a5	piS
142	427	0.0	#66c2a5	piS
143	430	0.0	#66c2a5	piS
144	433	0.0	#66c2a5	piS
145	436	0.0	#66c2a5	piS
146	439	0.0	#66c2a5	piS
147	442	0.0	#66c2a5	piS
148	445	0.0	#66c2a5	piS
149	448	0.0	#66c2a5	piS
150	451	0.0	#66c2a5	piS
151	454	0.0	#66c2a5	piS
152	457	0.0	#66c2a5	piS
153	460	0.0	#66c2a5	piS
154	463	0.0	#66c2a5	piS
155	466	0.0	#66c2a5	piS
156	469	0.0	#66c2a5	piS
157	472	0.0	#66c2a5	piS
158	475	0.0	#66c2a5	piS
159	478	0.0	#66c2a5	piS
160	481	0.0	#66c2a5	piS
161	484	0.0	#66c2a5	piS
162	487	0.0	#66c2a5	piS
163	490	0.0	#66c2a5	piS
164	493	0.0	#66c2a5	piS
165	496	0.0	#66c2a5	piS
166	499	0.0	#66c2a5	piS
167	502	0.0	#66c2a5	piS
168	505	0.0	#66c2a5	piS
169	508	0.0	#66c2a5	piS
170	511	0.0	#66c2a5	piS
171	514	0.0	#66c2a5	piS
172	517	0.0	#66c2a5	piS
173	520	0.0	#66c2a5	piS
174	523	0.0	#66c2a5	piS
175	526	0.0	#66c2a5	piS
176	529	0.0	#66c2a5	piS
177	532	0.0	#66c2a5	piS
178	535	0.0	#66c2a5	piS
179	538	0.0	#66c2a5	piS
180	541	0.0	#66c2a5	piS
181	544	0.0	#66c2a5	piS
182	547	0.0	#66c2a5	piS
183	550	0.0	#66c2a5	piS
184	553	0.0	#66c2a5	piS
185	556	0.0	#66c2a5	piS
186	559	0.0	#66c2a5	piS
187	562	0.0	#66c2a5	piS
188	565	0.0	#66c2a5	piS
189	568	0.0	#66c2a5	piS
190	571	0.0	#66c2a5	piS
191	574	0.0	#66c2a5	piS
192	577	0.0	#66c2a5	piS
193	580	0.0	#66c2a5	piS
194	583	0.0	#66c2a5	piS
195	586	0.0	#66c2a5	piS
196	589	0.0	#66c2a5	piS
197	592	0.0	#66c2a5	piS
198	595	0.0	#66c2a5	piS
199	598	0.0	#66c2a5	piS
200	601	0.0	#66c2a5	piS
201	604	0.0	#66c2a5	piS
202	607	0.0	#66c2a5	piS
203	610	0.0	#66c2a5	piS
204	613	0.0	#66c2a5	piS
205	616	0.0	#66c2a5	piS
206	619	0.0	#66c2a5	piS
207	622	0.0	#66c2a5	piS
208	625	0.0	#66c2a5	piS
209	628	0.0	#66c2a5	piS
210	631	0.0	#66c2a5	piS
211	634	0.0	#66c2a5	piS
212	637	0.0	#66c2a5	piS
213	640	0.0	#66c2a5	piS
214	643	0.0	#66c2a5	piS
215	646	0.0	#66c2a5	piS
216	649	0.0	#66c2a5	piS
217	652	0.0	#66c2a5	piS
218	655	0.0	#66c2a5	piS
219	658	0.0	#66c2a5	piS
220	661	0.0	#66c2a5	piS
221	664	0.0	#66c2a5	piS
222	667	0.0	#66c2a5	piS
223	670	0.0	#66c2a5	piS
224	673	0.0	#66c2a5	piS
225	676	0.0	#66c2a5	piS
226	679	0.0	#66c2a5	piS
227	682	0.0	#66c2a5	piS
228	685	0.0	#66c2a5	piS
229	688	0.0	#66c2a5	piS
230	691	0.0	#66c2a5	piS
231	694	0.0	#66c2a5	piS
232	697	0.0	#66c2a5	piS
233	700	0.0	#66c2a5	piS
234	703	0.0	#66c2a5	piS
235	706	0.0	#66c2a5	piS
236	709	0.0	#66c2a5	piS
237	712	0.0	#66c2a5	piS
238	715	0.0	#66c2a5	piS
239	718	0.0	#66c2a5	piS
240	721	0.0	#66c2a5	piS
241	724	0.0	#66c2a5	piS
242	727	0.0	#66c2a5	piS
243	730	0.0	#66c2a5	piS
244	733	0.0	#66c2a5	piS
245	736	0.0	#66c2a5	piS
246	739	0.0	#66c2a5	piS
247	742	0.0	#66c2a5	piS
248	745	0.0	#66c2a5	piS
249	748	0.0	#66c2a5	piS
250	751	0.0	#66c2a5	piS
251	754	0.0	#66c2a5	piS
252	757	0.0	#66c2a5	piS
253	760	0.0	#66c2a5	piS
254	763	0.0	#66c2a5	piS
255	766	0.0	#66c2a5	piS
256	769	0.0	#66c2a5	piS
257	772	0.0	#66c2a5	piS
258	775	0.0	#66c2a5	piS
259	778	0.0	#66c2a5	piS
260	781	0.0	#66c2a5	piS
261	784	0.0	#66c2a5	piS
262	787	0.0	#66c2a5	piS
263	790	0.0	#66c2a5	piS
264	793	0.0	#66c2a5	piS
265	796	0.0	#66c2a5	piS
266	799	0.0	#66c2a5	piS
267	802	0.0	#66c2a5	piS
268	805	0.0	#66c2a5	piS
269	808	0.0	#66c2a5	piS
270	811	0.0	#66c2a5	piS
271	814	0.0	#66c2a5	piS
272	817	0.0	#66c2a5	piS
273	820	0.0	#66c2a5	piS
274	823	0.0	#66c2a5	piS
275	826	0.0	#66c2a5	piS
276	829	0.0	#66c2a5	piS
277	832	0.0	#66c2a5	piS
278	835	0.0	#66c2a5	piS
279	838	0.0	#66c2a5	piS
280	841	0.0132318710083037	#66c2a5	piS
281	844	0.0133718908073334	#66c2a5	piS
282	847	0.0132318710083037	#66c2a5	piS
283	850	0.0128288698608427	#66c2a5	piS
284	853	0.0128943232785	#66c2a5	piS
285	856	0.01263643681293	#66c2a5	piS
286	859	0.0123886635420883	#66c2a5	piS
287	862	0.0123886635420883	#66c2a5	piS
288	865	0.0121504200124327	#66c2a5	piS
289	868	0.0122683852552719	#66c2a5	piS
290	871	0.0123886635420883	#66c2a5	piS
291	874	0.01263643681293	#66c2a5	piS
292	877	0.0128943232785	#66c2a5	piS
293	880	0.0130272544463196	#66c2a5	piS
294	883	0.01263643681293	#66c2a5	piS
295	886	0.01263643681293	#66c2a5	piS
296	889	0.0123886635420883	#66c2a5	piS
297	892	0.0122683852552719	#66c2a5	piS
298	895	0.0125113235771585	#66c2a5	piS
299	898	0.0124496914413104	#66c2a5	piS
300	901	0.0124496914413104	#66c2a5	piS
301	904	0.0122091176936522	#66c2a5	piS
302	907	0.0123282310370049	#66c2a5	piS
303	910	0.0125735689680896	#66c2a5	piS
304	913	0.0124496914413104	#66c2a5	piS
305	916	0.0122683852552719	#66c2a5	piS
306	919	0.012034701726599999	#66c2a5	piS
307	922	0.0122683852552719	#66c2a5	piS
308	925	0.0125113235771584	#66c2a5	piS
309	928	0.0143767030138432	#66c2a5	piS
310	931	0.0142384654848639	#66c2a5	piS
311	934	0.0216841059555985	#66c2a5	piS
312	937	0.0216841059555985	#66c2a5	piS
313	940	0.0221113789793541	#66c2a5	piS
314	943	0.0221113789793541	#66c2a5	piS
315	946	0.0221113789793541	#66c2a5	piS
316	949	0.0221113789793541	#66c2a5	piS
317	952	0.0223313927005417	#66c2a5	piS
318	955	0.0217893686058684	#66c2a5	piS
319	958	0.0216841059555985	#66c2a5	piS
320	961	0.0212730328569142	#66c2a5	piS
321	964	0.0212730328569142	#66c2a5	piS
322	967	0.0212730328569142	#66c2a5	piS
323	970	0.0210732860695253	#66c2a5	piS
324	973	0.0204959357662506	#66c2a5	piS
325	976	0.0210469778752506	#66c2a5	piS
326	979	0.0214349159707092	#66c2a5	piS
327	982	0.0214349159707092	#66c2a5	piS
328	985	0.0230203486848836	#66c2a5	piS
329	988	0.0231249800809476	#66c2a5	piS
330	991	0.0114814738686566	#66c2a5	piS
331	994	0.0111806673233575	#66c2a5	piS
332	997	0.0111806673233575	#66c2a5	piS
333	1000	0.0113794225720627	#66c2a5	piS
334	1003	0.0110838707820587	#66c2a5	piS
335	1006	0.0111806673233575	#66c2a5	piS
336	1009	0.0111806673233575	#66c2a5	piS
337	1012	0.0113794225720627	#66c2a5	piS
338	1015	0.0113794225720627	#66c2a5	piS
339	1018	0.0113794225720627	#66c2a5	piS
340	1021	0.0114814738686566	#66c2a5	piS
341	1024	0.0114814738686566	#66c2a5	piS
342	1027	0.0114814738686566	#66c2a5	piS
343	1030	0.0112791694270656	#66c2a5	piS
344	1033	0.0113794225720627	#66c2a5	piS
345	1036	0.0113794225720627	#66c2a5	piS
346	1039	0.0115853721323995	#66c2a5	piS
347	1042	0.0115853721323995	#66c2a5	piS
348	1045	0.0114814738686566	#66c2a5	piS
349	1048	0.0115853721323995	#66c2a5	piS
350	1051	0.0113794225720627	#66c2a5	piS
351	1054	0.0113794225720627	#66c2a5	piS
352	1057	0.0115853721323995	#66c2a5	piS
353	1060	0.0113794225720627	#66c2a5	piS
354	1063	0.0114814738686566	#66c2a5	piS
355	1066	0.0114302204412967	#66c2a5	piS
356	1069	0.0116380296171634	#66c2a5	piS
357	1072	0.0116380296171634	#66c2a5	piS
358	1075	0.0116380296171634	#66c2a5	piS
359	1078	0.0097975963775759	#66c2a5	piS
360	1081	0.0100761828233706	#66c2a5	piS
361	1084	0.0028129837179646697	#66c2a5	piS
362	1087	0.0028129837179646697	#66c2a5	piS
363	1090	0.00276113477544327	#66c2a5	piS
364	1093	0.00276113477544327	#66c2a5	piS
